date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:59	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.ttf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.ttf	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:00	0/0	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Mar%202022%2015:16:59%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.svg	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.svg	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:00	0/0	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202022%2015:16:59%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.eot	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.eot	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:00	0/0	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202022%2015:16:59%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.eot?	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}d41d.eot	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:00	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:59%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.woff2	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.woff2	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:00	0/0	---M--	200	added ('OK')	application/font-woff	date:Fri,%2018%20Mar%202022%2015:16:59%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.woff	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.woff	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:01	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:17:00%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.ttf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.ttf	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:01	0/0	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Mar%202022%2015:17:00%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.svg	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/@{icon-font-path}@{icon-font-name}.svg	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:47:01	80848/80848	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2004:17:04%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/cap_bck.jpg	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/cap_bck.jpg	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/header.css)
20:47:02	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:17:00%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/images/loader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/images/loader.d8.delayed	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/carouselTicker.css)
20:47:02	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:17:01%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/grabbing.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/grabbing.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/owl.carousel.css)
20:47:03	0/0	---MC-	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:17:01%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/AjaxLoader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/AjaxLoader.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/owl.theme.css)
20:47:03	600/600	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrapValidator.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrapValidator.css	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:03	307074/307074	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2025%20Nov%202021%2004:17:16%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/js/homepage/latest/bootstrapValidator.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/js/homepage/latest/bootstrapValidator.js	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:03	34405/34405	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/datepicker3.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/datepicker3.css	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:03	34405/34405	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:17:00%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/OrgChart/datepicker4.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/OrgChart/datepicker4.css	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:03	0/0	---M--	302	error ('Found')	application/javascript	date:Fri,%2018%20Mar%202022%2015:17:03%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:04	34405/34405	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:16:56%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/dataTable/datepicker4.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/dataTable/datepicker4.css	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:04	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:17:04%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/js/dataTable/bootstrap-datepicker.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/js/dataTable/bootstrap-datepicker.js	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:04	47205/47205	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2025%20Nov%202021%2004:17:16%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/js/dataTable/datepicker_analytic.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/js/dataTable/datepicker_analytic.js	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:05	475/475	---MC-	200	added ('OK')	text/css	date:Fri,%2018%20Mar%202022%2015:17:05%20GMT	https://fonts.googleapis.com/icon?family=Material+Icons	C:/Users/Trija/Downloads/ADIPWebsite/fonts.googleapis.com/icone91f.css	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:05	4495/4495	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2025%20Nov%202021%2004:17:20%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/js/validation/customValidation.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/js/validation/customValidation.js	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:05	485/485	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Nov%202021%2004:17:16%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/js/globalJs/globalJs.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/js/globalJs/globalJs.js	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage1)
20:47:05	0/0	---M--	302	error ('Found')	application/javascript	date:Fri,%2018%20Mar%202022%2015:17:05%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	(from https://adip.disabilityaffairs.gov.in/ADIP/get_feedback_form)
20:47:06	0/0	---M--	302	error ('Found')	application/javascript	date:Fri,%2018%20Mar%202022%2015:17:05%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	(from https://adip.disabilityaffairs.gov.in/ADIP/get_beneficiary_registration)
20:47:06	3779/3779	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:04%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/123.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/123.png	(from https://adip.disabilityaffairs.gov.in/ADIP/get_beneficiary_registration)
20:47:07	201/201	---M--	200	added ('OK')	text/html	etag:W/%22201-1637131773000%22	https://adip.disabilityaffairs.gov.in/	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/index.html	(from https://adip.disabilityaffairs.gov.in/ADIP/get_beneficiary_registration)
20:47:07	35537/35537	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Mar%202022%2015:17:06%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/downloadPage	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/downloadPage.html	(from https://adip.disabilityaffairs.gov.in/ADIP/getregistration)
20:47:07	23269/23269	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Dec%202021%2011:02:08%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/js/Registration/registration.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/js/Registration/registration.js	(from https://adip.disabilityaffairs.gov.in/ADIP/getregistration)
20:47:08	38608/38608	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/inner-icon2.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/inner-icon2.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:08	34864/34864	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/inner-icon1.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/inner-icon1.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:08	1311932/1311932	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:08%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/equipBg2.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/equipBg2.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getEquipmentInfo)
20:47:08	79909/79909	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo1Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo1Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:09	206680/206680	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo2Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo2Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:09	116844/116844	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo3Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo3Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:09	1764159/1764159	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:12%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/image-grow2.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/image-grow2.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:09	111280/111280	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo4Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo4Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:09	72593/72593	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo5Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo5Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:09	89396/89396	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo6Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo6Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:10	174118/174118	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Nov%202021%2004:17:14%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo7Large.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/images/latest/nationalInstitutes/logo7Large.png	(from https://adip.disabilityaffairs.gov.in/ADIP/getnational_institutes)
20:47:10	0/0	---M--	302	error ('Found')	application/javascript	date:Fri,%2018%20Mar%202022%2015:17:09%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/static/js/homepage/bootstrap-datepicker.js	(from https://adip.disabilityaffairs.gov.in/ADIP/get_beneficiary_registration_status)
20:47:10	0/0	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202022%2015:17:09%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfont.eot?v=3.2.1	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfontf77b.eot	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css)
20:47:11	0/0	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202022%2015:17:10%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfont.eot?	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfontd41d.eot	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css)
20:47:11	0/0	---M--	200	added ('OK')	application/font-woff	date:Fri,%2018%20Mar%202022%2015:17:10%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfont.woff?v=3.2.1	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfontf77b.woff	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css)
20:47:11	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:17:10%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfont.ttf?v=3.2.1	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfontf77b.ttf	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css)
20:47:11	11544978/11544978	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Nov%202021%2004:17:02%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/download/T_and_C.pdf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/download/T_and_C.pdf	(from https://adip.disabilityaffairs.gov.in/ADIP/get_beneficiary_registration)
20:47:12	0/0	---MC-	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Mar%202022%2015:17:10%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfont.svg	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/fontawesome/fontawesome-webfont.svg	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css)
20:47:12	18/18	---M--	404	error ('Not%20Found')	text/plain	date:Fri,%2018%20Mar%202022%2015:17:12%20GMT	https://cdnjs.cloudflare.com/robots.txt		(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:47:13	513297/513297	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Nov%202021%2004:17:02%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/download/adip3.pdf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/download/adip3.pdf	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage)
20:47:13	1379035/1379035	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Nov%202021%2004:17:02%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/download/adip2.pdf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/download/adip2.pdf	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage)
20:47:14	345375/345375	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Nov%202021%2004:17:02%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/download/adip6.pdf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/download/adip6.pdf	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage)
20:47:14	1137763/1137763	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Nov%202021%2004:17:02%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/download/adip5.pdf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/download/adip5.pdf	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage)
20:47:16	11544978/11544978	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20Nov%202021%2004:17:02%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/download/adip1.pdf	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/download/adip1.pdf	(from https://adip.disabilityaffairs.gov.in/ADIP/downloadPage)
